# F:\Projet\EUCLID\SimuPSF\Zemax Files\A006_Results\A006_Results\10_045_006_a_MC_T0009.ZMX Euclid Descope September 10th 2010 / MPE Munich /4x4 NIPS detectors
2 1.400000 -3.000000e-01 9.500000e-01 6.550507e+01 -5.494044e+00 6.460000e-04 512 512 128 128 65.000000 65.000000 6.549545e+01 -5.470307e+00 6.549648e+01 -5.473472e+00 1.733218e-02 2.878253e-02 3.484040e-02 0.243037 -147.578010
2 1.400000 -3.000000e-01 1.000000e+00 6.547491e+01 -1.623544e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 6.546526e+01 -1.621077e+01 6.546639e+01 -1.621356e+01 1.682023e-02 2.740978e-02 3.353063e-02 0.142625 -152.816596
2 1.400000 -3.000000e-01 1.050000e+00 6.544939e+01 -2.697169e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 6.543979e+01 -2.694623e+01 6.544101e+01 -2.694889e+01 1.691228e-02 2.673956e-02 3.265530e-02 0.087778 178.668915
2 1.400000 -3.000000e-01 1.100000e+00 6.542852e+01 -3.770518e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 6.541902e+01 -3.767904e+01 6.542034e+01 -3.768188e+01 1.750822e-02 2.695112e-02 3.233230e-02 0.172142 156.892561
2 1.400000 -3.000000e-01 1.150000e+00 6.541235e+01 -4.843833e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 6.540292e+01 -4.841155e+01 6.540437e+01 -4.841486e+01 1.864356e-02 2.788621e-02 3.262785e-02 0.284109 153.566453
2 1.400000 -3.000000e-01 1.200000e+00 6.540088e+01 -5.917354e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 6.539147e+01 -5.914603e+01 6.539308e+01 -5.915015e+01 2.034900e-02 2.927672e-02 3.368163e-02 0.378018 154.074518
2 1.400000 -3.000000e-01 1.250000e+00 6.539411e+01 -6.991323e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 6.538466e+01 -6.988482e+01 6.538647e+01 -6.989004e+01 2.255832e-02 3.098862e-02 3.544602e-02 0.441390 155.789197
2 1.400000 -2.500000e-01 4.500000e-01 5.515534e+01 1.026937e+02 6.460000e-04 512 512 128 128 65.000000 65.000000 5.515105e+01 1.027065e+02 5.515374e+01 1.027011e+02 3.273928e-02 4.192459e-02 4.615024e-02 0.117691 -149.579841
2 1.400000 -2.500000e-01 5.000000e-01 5.508996e+01 9.177572e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 5.508544e+01 9.178920e+01 5.508728e+01 9.178266e+01 3.175352e-02 4.112113e-02 4.570773e-02 0.197676 -154.386877
2 1.400000 -2.500000e-01 5.500000e-01 5.502886e+01 8.088672e+01 6.460000e-04 512 512 128 128 65.000000 65.000000 5.502397e+01 8.090096e+01 5.502517e+01 8.089373e+01 3.058487e-02 4.019735e-02 4.494384e-02 0.276841 -156.169584
